url,sentiment_polarity,abs Polarity,Clean tweet,sentiment_subjectivity,tweet,L
0,0.22,0.22,So this girl J went to school with married her high school sweetheart They were together 9 years got married at 23 amp divorced at 24,0.35,So this girl J went to school with married her high school sweetheart. They were together 9 years  got married at 23 &amp; divorced at 24.,n
0,0,0,imagine if harry went with his mothers maiden name when they got divorced his name would be harry cox,0,imagine if harry went with his mothers maiden name when they got divorced his name would be harry cox,n
0,-0.24,0.235185185,  Ive lost both parents my 2 dogs and divorced after 24 yearsall in 4 yearsits been a tough timeIve needed to be strong,0.86,@Lesism  I've lost both parents  my 2 dogs and divorced after 24 years..all in 4 years...its been a tough time..I've needed to be strong:-(,y
0,-0.38,0.377777778,Bitches is stupid talkin bout they want half of everything when they get divorced lmaoI cant go U can get half of this dick in U bih,0.44,Bitches is stupid talkin bout they want half of everything when they get divorced lmao..I can't go. U can get half of this dick in U bih,n
0,-0.55,0.55,Its not my business I just feel so badly for her ex husband I dont know why they divorced he just seems so broken about it,0.53,It's not my business  I just feel so badly for her ex husband. I don't know why they divorced  he just seems so broken about it,n
0,-0.1,0.1,Donald Trumps speech sounds like the pity invite divorced Uncle after xmas dinner,0.2,Donald Trump's speech sounds like the pity invite divorced Uncle after xmas dinner.,n
0,0,0,No wonder she divorced Kris Humphries,0,No wonder she divorced Kris Humphries,n
0,-0.4,0.4,I cannot stand the term a broken home or family There is nothing broken about divorced parents,0.4,"I cannot stand the term ""a broken home or family"". There is nothing ""broken"" about divorced parents.",n
0,0,0,5WordSilverLinings You can Always Get Divorced,0,#5WordSilverLinings You can Always Get Divorced,n
0,-0.5,0.5,Fuck going through that crazy process for getting divorced,0.75,Fuck going through that crazy process for getting divorced.,y
0,0,0,TV news in India has become 98 intolerable creating amp imagining alternate realities totally divorced from what matters MSM EnglishNews,0.38,TV news in India has become 98% intolerable  creating &amp; imagining alternate realities totally divorced from what matters. #MSM #EnglishNews,n
0,0,0,I envy everyone that is blessed enough to not have divorced parents ,0.5,I envy everyone that is blessed enough to not have divorced parents ????,n
0,0,0,If and when I have kids I will never be getting divorced because I dont want to feel replaced by another ladysmh,0,If and when I have kids I will never be getting divorced because I don't want to feel replaced by another lady..smh,n
0,0,0,our sarang line but weve divorced no,0,our sarang line? but we've divorced  no?,n
0,0.08,0.083333333,So sad how many couples I see divorcing I know that no one gets married just to get divorced but PrayThatWontBeMe NO,0.58,So sad how many couples I see divorcing. I know that no one gets married just to get divorced but... #PrayThatWontBeMe #NO,n
0,0.5,0.5,The couple that vow to get divorced if the marriage equality bill is passed in Australia This is hilarious  ,1,The couple that vow to get divorced if the marriage equality bill is passed in Australia. This is hilarious ???? http://t.co/KTKTHdBQSb,n
0,-0.05,0.05,    He did die but they were divorced long before that,0.4,@OhMattG    He did die but they were divorced long before that.,n
0,-0.5,0.5,A sad bachelor pad of divorced BFIB execs ,1,A sad bachelor pad of divorced BFIB execs? http://t.co/jCeqnGvQ0c,n
0,0,0,we might have divorced but the sarang line still lingers ,0,we might have divorced but the sarang line still lingers  ,n
0,-0.17,0.175,Im gonna need to change my name in the system I havent been here in a whileOh did you get marriedNo divorcedAwkward,0.63,"""I'm gonna need to change my name in the system. I haven't been here in a while.""
""Oh  did you get married?""
""No divorced.""
Awkward.......",n
0,0.8,0.8,This lady is talking about how she just turned 25 amp divorced her wife amp shes bomb asfuuuuuck  lemme comfort her lol,0.7,This lady is talking about how she just turned 25 &amp; divorced her wife... &amp; she's bomb asfuuuuuck ???????ç lemme comfort her lol,n
0,0,0,millions you dont choose if you get divorced or not,0,@MEGa_millions_ you don't choose if you get divorced or not,n
0,-0.7,0.7,Do it for all the babies aborted all the men divorced for greed all the men cheated on and lied to All the kids with bad moms,0.67,Do it for all the babies aborted  all the men divorced for greed  all the men cheated on and lied to. All the kids with bad moms,n
0,-0.36,0.3625,One thing Ive learned from endless years of marriage counselling is that its way fucking cheaper to get divorced,0.78,One thing I've learned from endless years of marriage counselling is that it's way fucking cheaper to get divorced,n
0,0.2,0.2, Vanish He and my mom were really close Even after my grandparents got divorced and the abuse stopped,0.2,@SeriousSlav @Akarin_Vanish He and my mom were really close. Even after my grandparents got divorced and the abuse stopped.,n
0,0,0,I promise never will I ever get divorced,0,I promise  never will I ever get divorced.,n
0,0.3,0.301547619, She is not a single mom  She is a divorced mom the twins have a loving father who is very much in their lives,0.47,@iMarcAnthonyFan She is not a single mom!  She is a divorced mom  the twins have a loving father who is very much in their lives,n
0,0,0, knitty Says the man who is twice divorced,0,@libliz @hello_knitty Says the man who is twice divorced.,n
0,0.13,0.126190476,And in Pakistans marriage certificate you have a choice either youre virgin married or divorced no not virgin single Haha,0.25,And in Pakistan's marriage certificate you have a choice either yo're virgin  married  or divorced  no not virgin single. Haha.,n
0,0,0,taeminby admitting we divorced it means that we did marry,0,taemin by admitting we divorced it means that we did marry.,y
0,0.14,0.136363636,Headlines matter Trump announces presidential campaign Or Once bankrupt twicedivorced New Yorker announces run for president,0.45,"Headlines matter: ""#Trump announces presidential campaign"" Or ""Once bankrupt  twice-divorced  New Yorker announces run for president.""",n
0,0,0,  nah Asif said they divorced gotta a estepdad,0,@AssiistingMessi @Rafllnha nah Asif said they divorced  gotta a e-step-dad,n
0,-0.21,0.21010101, then she got herself a piece of black dick and after they got divorced she went crazy she created a new life and everything,0.6,@baddgirlsrunit then she got herself a piece of black dick and after they got divorced she went crazy  she created a new life and everything,n
0,0,0, Vanish my mothers side just divorced and Im going to be in charge of my dads family foundation soon,0,@AmericanFujoshi @Akarin_Vanish my mother's side just divorced  and I'm going to be in charge of my dad's family foundation soon.,n
0,0.1,0.1,some peoples are married to ideas that they dont realize divorced them a long time ago,0.33,some people(s) are married to ideas that they don't realize divorced them a long time ago.,n
0,-0.4,0.4,1 KS2 confirms unhealthy divorced infantile working environment of our national government and Parliament Reform urgent ,0.52,1) KS2 confirms unhealthy divorced infantile working environment of our national government and Parliament. Reform urgent @auspol,n
0,0.13,0.125,The dating market sucksthey are too young or divorced with 2 kids ,0.4,The dating market sucks....they are too young or divorced with 2 kids !,n
0,0,0, The model their lives after Flairthe same guy who got divorced 65 timesand blew his cash,0.13,@jasminstclaire The model their lives after Flair...the same guy who got divorced 65 times...and blew his cash...,n
0,0,0, They model their lives after Flairthe same guy who got divorced 65 timesand blew his cash,0.13,@jasminstclaire They model their lives after Flair...the same guy who got divorced 65 times...and blew his cash...,n
0,0.63,0.625, Between Battlefront and Fallout I am going to have to make sure I dont end up divorced in November,0.89,@Blurat Between Battlefront and Fallout I am going to have to make sure I don't end up divorced in November!,n
0,0.27,0.266666667,Finally astute analysts identify the real problem with Trump Hes twicedivorced  oO,0.73,"Finally  astute analysts identify the real problem with Trump: He's twice-divorced. 
 
o_O",n
